 0;84;1;85;0;0;0;8
 0;1;1;250;1000;5000
 0;2;2;250;1000;5000
 0;3;3;250;1000;5000
 0;4;4;250;1000;5000
 0;5;5;250;1000;5000
 0;6;6;250;1000;5000
 0;7;7;250;1000;5000
 0;8;8;250;1000;5000
 50; 1;   0;   0; Sky;   0;   1;-1279;    2;  55;   1; NaN;  50
 50; 2;   0;   0;Trg0; NaN; NaN; -190;   -1; NaN; NaN;   2;  50
 50; 3;   0;   0; Sky;   7;   7;    0; 3721; 255;   1; NaN;  50
 50; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  50
 51; 1;   0;   0; Sky;   0;   1; -967;    3;  55;   1; NaN;  51
 51; 2;   0;   0;Trg0; NaN; NaN; -171;   -1; NaN; NaN;   2;  51
 51; 3;   0;   0; Sky;   8;   1;    0; 4033; 255;   1; NaN;  51
 51; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  51
 52; 1;   0;   0; Sky;   0;   1;-1121;    3;  55;   1; NaN;  52
 52; 2;   0;   0;Trg0; NaN; NaN; -202;   -1; NaN; NaN;   2;  52
 52; 3;   0;   0; Sky;   8;   2;    0; 3879; 255;   1; NaN;  52
 52; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  52
 53; 1;   0;   0; Sky;   0;   1; -831;    2;  55;   1; NaN;  53
 53; 2;   0;   0;Trg0; NaN; NaN; -184;   -1; NaN; NaN;   2;  53
 53; 3;   0;   0; Sky;   8;   3;    0; 4168; 255;   1; NaN;  53
 53; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  53
 54; 1;   0;   0; Sky;   0;   1;-1553;    2;  55;   1; NaN;  54
 54; 2;   0;   0;Trg0; NaN; NaN; -202;   -1; NaN; NaN;   2;  54
 54; 3;   0;   0; Sky;   8;   4;    0; 3447; 255;   1; NaN;  54
 54; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  54
 55; 1;   0;   0; Sky;   0;   1;-1197;    3;  55;   1; NaN;  55
 55; 2;   0;   0;Trg0; NaN; NaN; -183;   -1; NaN; NaN;   2;  55
 55; 3;   0;   0; Sky;   8;   5;    0; 3803; 255;   1; NaN;  55
 55; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  55
 56; 1;   0;   0; Sky;   0;   1;-1545;    3;  55;   1; NaN;  56
 56; 2;   0;   0;Trg0; NaN; NaN; -220;   -1; NaN; NaN;   2;  56
 56; 3;   0;   0; Sky;   8;   6;    0; 3455; 255;   1; NaN;  56
 56; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  56
 57; 1;   0;   0; Sky;   0;   1;-1385;    3;  55;   1; NaN;  57
 57; 2;   0;   0;Trg0; NaN; NaN; -201;   -1; NaN; NaN;   2;  57
 57; 3;   0;   0; Sky;   8;   7;    0; 3614; 255;   1; NaN;  57
 57; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  57
 58; 1;   0;   0; Sky;   0;   1;-1777;    3;  55;   1; NaN;  58
 58; 2;   0;   0;Trg0; NaN; NaN; -221;   -1; NaN; NaN;   2;  58
 58; 3;   0;   0; Sky;   9;   1;    0; 3223; 255;   1; NaN;  58
 58; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  58
 59; 1;   0;   0; Sky;   0;   1;-1109;    3;  55;   1; NaN;  59
 59; 2;   0;   0;Trg0; NaN; NaN; -202;   -1; NaN; NaN;   2;  59
 59; 3;   0;   0; Sky;   9;   2;    0; 3891; 255;   1; NaN;  59
 59; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  59
 60; 1;   0;   0; Sky;   0;   1;-1214;    2;  55;   1; NaN;  60
 60; 2;   0;   0;Trg0; NaN; NaN; -196;   -1; NaN; NaN;   2;  60
 60; 3;   0;   0; Sky;   9;   3;    0; 3786; 255;   1; NaN;  60
 60; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  60
 61; 1;   0;   0; Sky;   0;   1; -781;    2;  55;   1; NaN;  61
 61; 2;   0;   0;Trg0; NaN; NaN; -202;   -1; NaN; NaN;   2;  61
 61; 3;   0;   0; Sky;   9;   4;    0; 4219; 255;   1; NaN;  61
 61; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  61
 62; 1;   0;   0; Sky;   0;   1; -686;    3;  55;   1; NaN;  62
 62; 2;   0;   0;Trg0; NaN; NaN; -202;   -1; NaN; NaN;   2;  62
 62; 3;   0;   0; Sky;   9;   5;    0; 4314; 255;   1; NaN;  62
 62; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  62
 63; 1;   0;   0; Sky;   0;   1;-1213;    3;  55;   1; NaN;  63
 63; 2;   0;   0;Trg0; NaN; NaN; -189;   -1; NaN; NaN;   2;  63
 63; 3;   0;   0; Sky;   9;   6;    0; 3787; 255;   1; NaN;  63
 63; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  63
 64; 1;   0;   0; Sky;   0;   1;-1078;    3;  55;   1; NaN;  64
 64; 2;   0;   0;Trg0; NaN; NaN; -202;   -1; NaN; NaN;   2;  64
 64; 3;   0;   0; Sky;   9;   7;    0; 3922; 255;   1; NaN;  64
 64; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  64
 65; 1;   0;   0; Sky;   0;   1;-1116;    2;  55;   1; NaN;  65
 65; 2;   0;   0;Trg0; NaN; NaN; -202;   -2; NaN; NaN;   2;  65
 65; 3;   0;   0; Sky;  10;   1;    0; 3884; 255;   1; NaN;  65
 65; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  65
 66; 1;   0;   0; Sky;   0;   1;-1005;    3;  55;   1; NaN;  66
 66; 2;   0;   0;Trg0; NaN; NaN; -208;   -1; NaN; NaN;   2;  66
 66; 3;   0;   0; Sky;  10;   2;    0; 3995; 255;   1; NaN;  66
 66; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  66
 67; 1;   0;   0; Sky;   0;   1;-1112;    3;  55;   1; NaN;  67
 67; 2;   0;   0;Trg0; NaN; NaN; -196;   -1; NaN; NaN;   2;  67
 67; 3;   0;   0; Sky;  10;   3;    0; 3888; 255;   1; NaN;  67
 67; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  67
 68; 1;   0;   0; Sky;   0;   1;-1031;    2;  55;   1; NaN;  68
 68; 2;   0;   0;Trg0; NaN; NaN; -177;   -1; NaN; NaN;   2;  68
 68; 3;   0;   0; Sky;  10;   4;    0; 3969; 255;   1; NaN;  68
 68; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  68
 69; 1;   0;   0; Sky;   0;   1;-1634;    3;  55;   1; NaN;  69
 69; 2;   0;   0;Trg0; NaN; NaN; -221;   -1; NaN; NaN;   2;  69
 69; 3;   0;   0; Sky;  10;   5;    0; 3366; 255;   1; NaN;  69
 69; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  69
 70; 1;   0;   0; Sky;   0;   1;-1240;    3;  55;   1; NaN;  70
 70; 2;   0;   0;Trg0; NaN; NaN; -189;   -1; NaN; NaN;   2;  70
 70; 3;   0;   0; Sky;  10;   6;    0; 3760; 255;   1; NaN;  70
 70; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  70
 71; 1;   0;   0; Sky;   0;   1;-1735;    3;  55;   1; NaN;  71
 71; 2;   0;   0;Trg0; NaN; NaN; -220;   -1; NaN; NaN;   2;  71
 71; 3;   0;   0; Sky;  10;   7;    0; 3265; 255;   1; NaN;  71
 71; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  71
 72; 1;   0;   0; Sky;   0;   1; -878;    2;  55;   1; NaN;  72
 72; 2;   0;   0;Trg0; NaN; NaN; -203;   -2; NaN; NaN;   2;  72
 72; 3;   0;   0; Sky;  11;   1;    0; 4121; 255;   1; NaN;  72
 72; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  72
 73; 1;   0;   0; Sky;   0;   1;-1001;    3;  55;   1; NaN;  73
 73; 2;   0;   0;Trg0; NaN; NaN; -202;   -1; NaN; NaN;   2;  73
 73; 3;   0;   0; Sky;  11;   2;    0; 3999; 255;   1; NaN;  73
 73; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  73
 74; 1;   0;   0; Sky;   0;   1;-1147;    2;  55;   1; NaN;  74
 74; 2;   0;   0;Trg0; NaN; NaN; -209;   -2; NaN; NaN;   2;  74
 74; 3;   0;   0; Sky;  11;   3;    0; 3853; 255;   1; NaN;  74
 74; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  74
 75; 1;   0;   0; Sky;   0;   1;-1202;    3;  55;   1; NaN;  75
 75; 2;   0;   0;Trg0; NaN; NaN; -183;   -1; NaN; NaN;   2;  75
 75; 3;   0;   0; Sky;  11;   4;    0; 3798; 255;   1; NaN;  75
 75; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  75
 76; 1;   0;   0; Sky;   0;   1;-1520;    2;  55;   1; NaN;  76
 76; 2;   0;   0;Trg0; NaN; NaN; -215;   -1; NaN; NaN;   2;  76
 76; 3;   0;   0; Sky;  11;   5;    0; 3480; 255;   1; NaN;  76
 76; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  76
 77; 1;   0;   0; Sky;   0;   1;-1625;    2;  55;   1; NaN;  77
 77; 2;   0;   0;Trg0; NaN; NaN; -246;   -2; NaN; NaN;   2;  77
 77; 3;   0;   0; Sky;  11;   6;    0; 3375; 255;   1; NaN;  77
 77; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  77
 78; 1;   0;   0; Sky;   0;   1;-1203;    2;  55;   1; NaN;  78
 78; 2;   0;   0;Trg0; NaN; NaN; -215;   -1; NaN; NaN;   2;  78
 78; 3;   0;   0; Sky;  11;   7;    0; 3796; 255;   1; NaN;  78
